Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023]
Curacao,CUW,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3834212549.94907,4099003268.64856,4271243385.99716
Curacao,CUW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Curacao,CUW,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Curacao,CUW,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Cyprus,CYP,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,43883677627.6697,47115983671.4987,48346606477.3684
Cyprus,CYP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.44608867175474,8.39548297993334,3.54134188751663
Cyprus,CYP,Trade (% of GDP),NE.TRD.GNFS.ZS,176.826387204434,201.237205778502,192.786921526999
Cyprus,CYP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.554102804107,17.8768353153744,18.5583983453217
Czechia,CZE,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,501680871170.697,515964581727.312,515524307726.036
Czechia,CZE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.83984491500146,15.1001651468371,10.6612601372426
Czechia,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,137.378116302868,144.011494109397,132.952093158849
Czechia,CZE,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,20.7709874590881,19.4414735473211,19.6583815019038
Denmark,DNK,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,407934531584.374,414217429534.393,424552917934.431
Denmark,DNK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.8530454398968,7.6965669988926,3.30517811237606
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,111.414043682799,131.54315114232,127.768567480091
Denmark,DNK,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,23.8455501887973,21.6810844158444,22.4815247693833
Djibouti,DJI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,6669027120.13223,6917686896.11475,7379556613.61056
Djibouti,DJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.18191775339802,5.17980847967061,1.49506816515088
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,264.020253506591,340.194014640123,342.702357693776
Djibouti,DJI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.1836051696186,15.1079646707504,14.4894431717425
Dominica,DMA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1047967163.80539,1106480895.21375,1158620910.47128
Dominica,DMA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.4831944499819,7.7806152516404,4.22769324983409
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Dominica,DMA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Dominican Republic,DOM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,243740486662.959,255582189311.542,261615502566.203
Dominican Republic,DOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.24300347981809,8.81109209279587,4.78561281021135
Dominican Republic,DOM,Trade (% of GDP),NE.TRD.GNFS.ZS,52.7348670680051,54.2315255592457,49.6153321918918
Dominican Republic,DOM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.465112312541,11.3442468568322,11.2900294096823
Early-demographic dividend,EAR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,36753079426558.2,38862867035967.6,40762628797648.3
Early-demographic dividend,EAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.03843012730298,7.11917138432866,5.76012248293456
Early-demographic dividend,EAR,Trade (% of GDP),NE.TRD.GNFS.ZS,54.7866159012963,60.4822143909917,54.6894666015349
Early-demographic dividend,EAR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,13.0766883461603,12.4865668170907,12.6793735460397
East Asia & Pacific,EAS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,50259111154876.7,51848126645590.6,54063955833391.7
East Asia & Pacific,EAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.47710241465447,5.40874375479067,3.63379383703009
East Asia & Pacific,EAS,Trade (% of GDP),NE.TRD.GNFS.ZS,55.9863094031671,61.1159909252213,58.0666970031085
East Asia & Pacific,EAS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,16.7374012164646,16.6842820230461,16.9304147351589
East Asia & Pacific (excluding high income),EAP,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,37625267577607.8,38986949894749.6,40942772128532.6
East Asia & Pacific (excluding high income),EAP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.69891859529198,5.46343652028003,3.67013142377007
East Asia & Pacific (excluding high income),EAP,Trade (% of GDP),NE.TRD.GNFS.ZS,45.3150442539075,47.5529836003924,45.5249307665097
East Asia & Pacific (excluding high income),EAP,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.3415763149346,15.3390539699537,15.646471593629
East Asia & Pacific (IDA & IBRD countries),TEA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,37578468973394.1,38938443014722.2,40891816707235.9
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.6124818577648,5.51812928576938,4.77799519709585
East Asia & Pacific (IDA & IBRD countries),TEA,Trade (% of GDP),NE.TRD.GNFS.ZS,45.316513303507,47.5551196301423,45.5259732357451
East Asia & Pacific (IDA & IBRD countries),TEA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.3419148339223,15.3393604339116,15.6467672582306
Ecuador,ECU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,239415314251.538,254225878552.211,260213451969.173
Ecuador,ECU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.133251386096389,3.46616972213077,2.21568764237058
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,53.1511986943634,61.6216623941869,57.8477543481784
Ecuador,ECU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.3491734605434,13.4022673496035,13.9198907994531
"Egypt, Arab Rep.",EGY,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1728601012503.64,1842478578400.74,1911731830893.3
"Egypt, Arab Rep.",EGY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.21404940513043,13.8956609775178,33.8847763115546
"Egypt, Arab Rep.",EGY,Trade (% of GDP),NE.TRD.GNFS.ZS,29.8569734808122,36.9831048772713,40.4424382173628
"Egypt, Arab Rep.",EGY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.55804355330102,7.26809053235575,6.7869011871805
El Salvador,SLV,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,67623210509.8633,69516357566.7362,71957060938.0854
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.46692585313082,7.19861615609867,4.04554694222477
El Salvador,SLV,Trade (% of GDP),NE.TRD.GNFS.ZS,81.8450759800765,88.1547423295316,80.9228818995509
El Salvador,SLV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,19.3467717333594,17.9519033465337,18.0116664050222
Equatorial Guinea,GNQ,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,29585328380.1352,30539013900.9581,28984789203.2762
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.0971007664640198,4.78671704710803,..
Equatorial Guinea,GNQ,Trade (% of GDP),NE.TRD.GNFS.ZS,76.9666485998527,81.8130161368099,61.443281519042
Equatorial Guinea,GNQ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,25.4888078033074,22.1620665334551,26.2033825636043
Eritrea,ERI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..
Eritrea,ERI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Eritrea,ERI,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Eritrea,ERI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Estonia,EST,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,58842574492.6421,58878131784.8967,57098224758.7271
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.65316673847473,19.3982634080616,9.15922507983982
Estonia,EST,Trade (% of GDP),NE.TRD.GNFS.ZS,160.394681627556,174.563994182116,154.859244621649
Estonia,EST,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,19.8156868080864,19.2913086684738,20.6435975574069
Eswatini,SWZ,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,11880364539.8064,11872331125.4157,12467717218.5161
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Eswatini,SWZ,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Eswatini,SWZ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Ethiopia,ETH,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,316145105232.455,332967743594.595,354604435889.087
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.8395221557722,33.8898797100898,30.2188278135278
Ethiopia,ETH,Trade (% of GDP),NE.TRD.GNFS.ZS,24.3450393271265,26.5955012290858,20.5854115676722
Ethiopia,ETH,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.83582452665546,7.36173291765571,6.31836206655394
Euro area,EMU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,18796622664080.2,19474280607335.2,19572444283825.5
Euro area,EMU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.4865043812082,8.47117645590892,5.78431554960862
Euro area,EMU,Trade (% of GDP),NE.TRD.GNFS.ZS,88.3536983835071,100.518804469533,92.671362574702
Euro area,EMU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.7025304190514,21.1376797559871,20.8195662684564
Europe & Central Asia,ECS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,39069969581633.4,39999405144371.3,40622886258326.5
Europe & Central Asia,ECS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.23074912132919,11.113612187876,7.44687717385838
Europe & Central Asia,ECS,Trade (% of GDP),NE.TRD.GNFS.ZS,83.2783314759866,93.6026066327702,86.709919262955
Europe & Central Asia,ECS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,20.6273954392165,19.8690078064238,19.9434455355126
Europe & Central Asia (excluding high income),ECA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5504634558800.58,5510648581526.35,5785501219866.21
Europe & Central Asia (excluding high income),ECA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.91756771076075,13.8875841659221,8.78543049849081
Europe & Central Asia (excluding high income),ECA,Trade (% of GDP),NE.TRD.GNFS.ZS,74.1609772436974,83.074561223747,72.8028397114709
Europe & Central Asia (excluding high income),ECA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,13.9498334836049,14.8163998049215,15.7632194797718
Europe & Central Asia (IDA & IBRD countries),TEC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,13819528312327,13833775594603.8,14339985254410
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.10641129002841,13.8875841659221,9.36187249769016
Europe & Central Asia (IDA & IBRD countries),TEC,Trade (% of GDP),NE.TRD.GNFS.ZS,70.2485088939043,73.2252536071502,66.0859866087078
Europe & Central Asia (IDA & IBRD countries),TEC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,16.3513566148437,16.5304114645872,17.4402365675667
European Union,EUU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,23170156058952.5,24011394551177.1,24138055211062.2
European Union,EUU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.55450699642041,8.83369886749452,6.29942487419125
European Union,EUU,Trade (% of GDP),NE.TRD.GNFS.ZS,91.0908804153476,103.570938889654,95.685928111323
European Union,EUU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.6738467042208,21.0424846711327,20.827892281221
Faroe Islands,FRO,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3612505897.96273,3740967467.62183,3834082322.01539
Faroe Islands,FRO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Faroe Islands,FRO,Trade (% of GDP),NE.TRD.GNFS.ZS,104.473032035173,124.535531033936,114.33787884979
Faroe Islands,FRO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,28.8268815944237,27.335221982289,27.3225038353956
Fiji,FJI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,9795237609.33947,11733982218.3191,12616881172.5114
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.155855722131516,4.52019266394958,2.14817440623896
Fiji,FJI,Trade (% of GDP),NE.TRD.GNFS.ZS,81.7252089564687,117.506559364173,..
Fiji,FJI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,23.6071788405904,20.5088755278075,..
Finland,FIN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,314392488875.24,318951331100.954,315238856208.284
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.19457432340007,7.12350773301402,6.25064322154763
Finland,FIN,Trade (% of GDP),NE.TRD.GNFS.ZS,79.7892781913782,94.132058739535,85.3336748134055
Finland,FIN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,24.7953884002508,24.1500202912928,25.5755158788234
Fragile and conflict affected situations,FCS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5343793591583.02,5237426834113.31,5339904647802.78
Fragile and conflict affected situations,FCS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.09248350323572,8.19957411428187,6.50641689587007
Fragile and conflict affected situations,FCS,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Fragile and conflict affected situations,FCS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
France,FRA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3559702490270.83,3651216762660.35,3685409951338.11
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.64233141038385,5.22236748369735,4.87835726508441
France,FRA,Trade (% of GDP),NE.TRD.GNFS.ZS,63.788482630872,75.7901436111221,70.5595547931931
France,FRA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,24.3515984176563,23.8613635807316,23.1235606057224
French Polynesia,PYF,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
French Polynesia,PYF,Trade (% of GDP),NE.TRD.GNFS.ZS,51.6376084244727,67.2309662556929,..
French Polynesia,PYF,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,32.9101112368206,31.6907011813918,..
Gabon,GAB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,44025399637.0671,45362721557.9361,46472239669.0299
Gabon,GAB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.0869074651941,4.23124798274579,3.62901534185376
Gabon,GAB,Trade (% of GDP),NE.TRD.GNFS.ZS,85.3483122054007,92.0630888500131,91.4786667108597
Gabon,GAB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.8172640051888,10.8069715659767,11.4661196911922
"Gambia, The",GMB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,7155630814.36372,7548689488.3493,7910838542.30109
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.37034758876618,11.5131198380505,16.9742129632327
"Gambia, The",GMB,Trade (% of GDP),NE.TRD.GNFS.ZS,42.0979827971754,44.7219215369466,42.4360024960632
"Gambia, The",GMB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.75803714271528,8.36246319461186,7.3728308897611
Georgia,GEO,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,70150781357.7257,77838277278.2648,83934727777.2047
Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.56691433824769,11.8981654203198,2.48776056578715
Georgia,GEO,Trade (% of GDP),NE.TRD.GNFS.ZS,101.60090754891,114.695437688718,107.151179168501
Georgia,GEO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.1266594756604,12.5293829261598,12.1485458843642
Germany,DEU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5197622060268.46,5268815503768.5,5254777355509.64
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.06666666666673,6.87257438551097,5.94643667725823
Germany,DEU,Trade (% of GDP),NE.TRD.GNFS.ZS,80.15661805106,89.0641273695259,82.7991064495705
Germany,DEU,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.6742192217514,21.5213273138839,21.2287274073897
Ghana,GHA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,214867175690.96,223069740052.18,229638666150.089
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.9710886750444,31.2558951049016,38.1069656296501
Ghana,GHA,Trade (% of GDP),NE.TRD.GNFS.ZS,62.7078309128346,70.1154557958907,69.0365894796481
Ghana,GHA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,8.00565308777829,6.65253432796479,5.86696302880287
Gibraltar,GIB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..
Gibraltar,GIB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Gibraltar,GIB,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Gibraltar,GIB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Greece,GRC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,354078186087.379,374415194953.1,383147021134.572
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.22382501019854,9.64525981280632,3.46480128513405
Greece,GRC,Trade (% of GDP),NE.TRD.GNFS.ZS,88.0126627401059,107.679207902405,92.1562900262242
Greece,GRC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,21.4974385558012,19.9856875626536,19.2868439733478
Greenland,GRL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3857302225.39463,..,..
Greenland,GRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Greenland,GRL,Trade (% of GDP),NE.TRD.GNFS.ZS,85.1523060966678,..,..
Greenland,GRL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,45.1147518420755,..,..
Grenada,GRD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1785107389.63748,1915790471.3413,1984110023.59567
Grenada,GRD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.21951193916838,2.5805392590792,2.69612269814564
Grenada,GRD,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Grenada,GRD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Guam,GUM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..
Guam,GUM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..
Guam,GUM,Trade (% of GDP),NE.TRD.GNFS.ZS,61.8383060635226,71.8668596237337,..
Guam,GUM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Guatemala,GTM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,208162639922.746,216905795302.004,224555611845.538
Guatemala,GTM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.26105127422813,6.88512823344287,..
Guatemala,GTM,Trade (% of GDP),NE.TRD.GNFS.ZS,49.2478694245442,54.4328380814561,48.1884518248528
Guatemala,GTM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.2293378677109,11.4755424721517,11.2304577661884
Guinea,GIN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,51260936277.8168,53297229730.4031,56892092937.4174
Guinea,GIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.5972882566934,10.4930409984424,7.80497591927973
Guinea,GIN,Trade (% of GDP),NE.TRD.GNFS.ZS,115.195532789356,94.1652726931221,90.542448600725
Guinea,GIN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,17.4820305537183,17.1208210322962,13.6181284125707
Guinea-Bissau,GNB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,5046173922.34439,5278592205.91124,5553040377.02287
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.24248879577659,9.39383877456591,..
Guinea-Bissau,GNB,Trade (% of GDP),NE.TRD.GNFS.ZS,46.1201357604717,47.3622498331329,42.0338262777412
Guinea-Bissau,GNB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,19.767176044055,19.9064473181684,16.4132459157836
Guyana,GUY,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,18646756094.7256,30456602085.9028,40751730668.2899
Guyana,GUY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.03285574626702,6.11505550109935,2.82110335099641
Guyana,GUY,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
Guyana,GUY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
Haiti,HTI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,35658760079.8831,35058985451.8025,34405526560.3926
Haiti,HTI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.8415240198785,33.98393194707,36.8135162780854
Haiti,HTI,Trade (% of GDP),NE.TRD.GNFS.ZS,37.1654017679449,36.529550283828,30.7854236995359
Haiti,HTI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.47295579775888,6.90413793385249,6.2167919005445
Heavily indebted poor countries (HIPC),HPC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2587409941382.12,2702108894128.95,2803059954222.09
Heavily indebted poor countries (HIPC),HPC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.37012190478156,9.57337118555957,7.38281384280984
Heavily indebted poor countries (HIPC),HPC,Trade (% of GDP),NE.TRD.GNFS.ZS,52.8259607229192,57.685807578604,54.3322803028536
Heavily indebted poor countries (HIPC),HPC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.4234373484351,11.4920926267551,11.2707671127314
High income,HIC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,76669005993301.9,78802585715618.9,80190279779984.7
High income,HIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.52692009066166,7.35165155325364,4.82146729476466
High income,HIC,Trade (% of GDP),NE.TRD.GNFS.ZS,60.744949788332,67.560679219837,63.1270027608484
High income,HIC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.1981385694691,17.4138584593818,17.4295168699408
Honduras,HND,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,63827909343.1217,66472658301.8488,68854110168.6865
Honduras,HND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.48087963413445,9.08963911525025,6.66325180347457
Honduras,HND,Trade (% of GDP),NE.TRD.GNFS.ZS,103.372643459918,112.698524913966,97.9534784686259
Honduras,HND,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.6740308613565,14.2760938647873,14.4211359158095
"Hong Kong SAR, China",HKG,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,488411631115.747,470420641269.158,485834097095.484
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.56875834445922,1.88136707196853,2.09660511249089
"Hong Kong SAR, China",HKG,Trade (% of GDP),NE.TRD.GNFS.ZS,402.459681454463,384.879499006935,352.798647438071
"Hong Kong SAR, China",HKG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.6776298103225,14.33694282731,13.262539152623
Hungary,HUN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,371787650322.353,388828194014.311,385298855103.729
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.11096534382855,14.6081439492433,17.1249659678737
Hungary,HUN,Trade (% of GDP),NE.TRD.GNFS.ZS,159.688274120647,185.271113216624,157.296223886147
Hungary,HUN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,20.8984345741146,20.637356590984,20.0321020716264
IBRD only,IBD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,79923299888183.4,82775169134754.6,86649846457465.4
IBRD only,IBD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.26635754479805,8.81109209279587,5.92897989412842
IBRD only,IBD,Trade (% of GDP),NE.TRD.GNFS.ZS,51.3421696430402,54.5292470290737,50.2487590629311
IBRD only,IBD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.0237929750716,14.9628665575272,15.2633339193369
Iceland,ISL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,22979207481.9953,25045614464.1499,26307207006.4617
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.44423970189739,8.3087551155892,8.73630299937298
Iceland,ISL,Trade (% of GDP),NE.TRD.GNFS.ZS,76.2731814967682,91.527341749796,86.7946489365126
Iceland,ISL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,27.3386296319661,25.5551649314276,25.4196140358842
IDA & IBRD total,IBT,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,88163950819881.9,91375127012820.5,95528154246559.4
IDA & IBRD total,IBT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.22278962033194,8.33370630096231,6.08252502862335
IDA & IBRD total,IBT,Trade (% of GDP),NE.TRD.GNFS.ZS,51.1576614775529,54.3955746695267,50.1686376067563
IDA & IBRD total,IBT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.8687576931002,14.790082070516,15.1106489405425
IDA blend,IDB,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3401061178048.67,3547424734993.53,3630268772059.78
IDA blend,IDB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.23563659237071,7.00530945399784,4.38984017487675
IDA blend,IDB,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..
IDA blend,IDB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..
IDA only,IDX,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,4890200987658.28,5105996715331.91,5302891971230.87
